"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2006-Q3",1864,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2007-Q1",1979,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2007-Q3",1941,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2008-Q1",2111.3,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2008-Q2",2098.987,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2008-Q3",2055.355,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2008-Q4",2097.174,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2009-Q1",2031.462,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2009-Q2",2031.76,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2009-Q3",1865.412,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2009-Q4",1886.249,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2010-Q1",1846.314,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2010-Q2",1806.461,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2010-Q3",1814.655,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2010-Q4",1888.585,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2011-Q1",1905.798,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2011-Q2",1832.255,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2011-Q3",1836.384,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2011-Q4",1909.375,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2012-Q1",1837.635,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2012-Q2",1781.293,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2012-Q3",1832.764,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2012-Q4",1814.48,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2013-Q1",1856.195,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2013-Q2",1837.833,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2013-Q3",1778.223,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2013-Q4",1766.345,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2014-Q1",1804.172,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2014-Q2",1744.632,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2014-Q3",1740.505,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2014-Q4",1749.409,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2015-Q1",1778.595,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2015-Q2",1756.032,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2015-Q3",1774.286,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2015-Q4",1738.144,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2016-Q1",1644.682,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2016-Q2",1711.508,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2016-Q3",1683.17,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2016-Q4",1727.366,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2017-Q1",1789.777,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2017-Q2",1799.358,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2017-Q3",1749.022,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2017-Q4",1790.623,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2018-Q1",1849.017,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2018-Q2",1744.07,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2018-Q3",1718.579,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2018-Q4",1766.192,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2019-Q1",1780.087,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2019-Q2",1789.388,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2019-Q3",1759.888,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2019-Q4",1720.391,
"EU28","EMPINDUS","MFG","THND_PER","Q","2005-Q1",38914.36,
"EU28","EMPINDUS","MFG","THND_PER","Q","2005-Q2",38856.65,
"EU28","EMPINDUS","MFG","THND_PER","Q","2005-Q3",38743.51,
"EU28","EMPINDUS","MFG","THND_PER","Q","2005-Q4",38607.98,
"EU28","EMPINDUS","MFG","THND_PER","Q","2006-Q1",38946.76,
"EU28","EMPINDUS","MFG","THND_PER","Q","2006-Q2",39301.68,
"EU28","EMPINDUS","MFG","THND_PER","Q","2006-Q3",39121.27,
"EU28","EMPINDUS","MFG","THND_PER","Q","2006-Q4",38992.66,
"EU28","EMPINDUS","MFG","THND_PER","Q","2007-Q1",39495.09,
"EU28","EMPINDUS","MFG","THND_PER","Q","2007-Q2",39664.18,
"EU28","EMPINDUS","MFG","THND_PER","Q","2007-Q3",39539.94,
"EU28","EMPINDUS","MFG","THND_PER","Q","2007-Q4",39465.98,"B"
"EU28","EMPINDUS","MFG","THND_PER","Q","2008-Q1",38286.5,
"EU28","EMPINDUS","MFG","THND_PER","Q","2008-Q2",38186.02,
"EU28","EMPINDUS","MFG","THND_PER","Q","2008-Q3",38348.11,
"EU28","EMPINDUS","MFG","THND_PER","Q","2008-Q4",37634.38,
"EU28","EMPINDUS","MFG","THND_PER","Q","2009-Q1",36290.13,
"EU28","EMPINDUS","MFG","THND_PER","Q","2009-Q2",35378.26,
"EU28","EMPINDUS","MFG","THND_PER","Q","2009-Q3",34792.08,
"EU28","EMPINDUS","MFG","THND_PER","Q","2009-Q4",34513.73,
"EU28","EMPINDUS","MFG","THND_PER","Q","2010-Q1",33936.57,
"EU28","EMPINDUS","MFG","THND_PER","Q","2010-Q2",33868.16,
"EU28","EMPINDUS","MFG","THND_PER","Q","2010-Q3",33611.39,
"EU28","EMPINDUS","MFG","THND_PER","Q","2010-Q4",33740.48,
"EU28","EMPINDUS","MFG","THND_PER","Q","2011-Q1",34018.25,
"EU28","EMPINDUS","MFG","THND_PER","Q","2011-Q2",33955.15,
"EU28","EMPINDUS","MFG","THND_PER","Q","2011-Q3",33838.85,
"EU28","EMPINDUS","MFG","THND_PER","Q","2011-Q4",33894.24,
"EU28","EMPINDUS","MFG","THND_PER","Q","2012-Q1",33692.97,
"EU28","EMPINDUS","MFG","THND_PER","Q","2012-Q2",33469.66,
"EU28","EMPINDUS","MFG","THND_PER","Q","2012-Q3",33556.17,
"EU28","EMPINDUS","MFG","THND_PER","Q","2012-Q4",33254.8,
"EU28","EMPINDUS","MFG","THND_PER","Q","2013-Q1",33129.88,
"EU28","EMPINDUS","MFG","THND_PER","Q","2013-Q2",33000.16,
"EU28","EMPINDUS","MFG","THND_PER","Q","2013-Q3",33054.41,
"EU28","EMPINDUS","MFG","THND_PER","Q","2013-Q4",33200.94,
"EU28","EMPINDUS","MFG","THND_PER","Q","2014-Q1",33464.63,
"EU28","EMPINDUS","MFG","THND_PER","Q","2014-Q2",33575.11,
"EU28","EMPINDUS","MFG","THND_PER","Q","2014-Q3",33702.7,
"EU28","EMPINDUS","MFG","THND_PER","Q","2014-Q4",33955.56,
"EU28","EMPINDUS","MFG","THND_PER","Q","2015-Q1",33858.23,
"EU28","EMPINDUS","MFG","THND_PER","Q","2015-Q2",33987.58,
"EU28","EMPINDUS","MFG","THND_PER","Q","2015-Q3",33918.59,
"EU28","EMPINDUS","MFG","THND_PER","Q","2015-Q4",34121,
"EU28","EMPINDUS","MFG","THND_PER","Q","2016-Q1",34419.02,
"EU28","EMPINDUS","MFG","THND_PER","Q","2016-Q2",34583.68,
"EU28","EMPINDUS","MFG","THND_PER","Q","2016-Q3",34715.64,
"EU28","EMPINDUS","MFG","THND_PER","Q","2016-Q4",34701.96,
"EU28","EMPINDUS","MFG","THND_PER","Q","2017-Q1",34879.53,
"EU28","EMPINDUS","MFG","THND_PER","Q","2017-Q2",35058.19,
"EU28","EMPINDUS","MFG","THND_PER","Q","2017-Q3",35295.72,
"EU28","EMPINDUS","MFG","THND_PER","Q","2017-Q4",35291.96,
"EU28","EMPINDUS","MFG","THND_PER","Q","2018-Q1",35428.52,
"EU28","EMPINDUS","MFG","THND_PER","Q","2018-Q2",35309.41,
"EU28","EMPINDUS","MFG","THND_PER","Q","2018-Q3",35374.96,
"EU28","EMPINDUS","MFG","THND_PER","Q","2018-Q4",35474.92,
"EU28","EMPINDUS","MFG","THND_PER","Q","2019-Q1",35581.45,
"EU28","EMPINDUS","MFG","THND_PER","Q","2019-Q2",35649.98,
"EU28","EMPINDUS","MFG","THND_PER","Q","2019-Q3",35582.73,
"OECD","EMPINDUS","MFG","THND_PER","Q","2008-Q1",83614.2,"E"
"OECD","EMPINDUS","MFG","THND_PER","Q","2008-Q2",83875.27,
"OECD","EMPINDUS","MFG","THND_PER","Q","2008-Q3",83625.34,"E"
"OECD","EMPINDUS","MFG","THND_PER","Q","2008-Q4",81742.57,"E"
"OECD","EMPINDUS","MFG","THND_PER","Q","2009-Q1",78671.36,"E"
"OECD","EMPINDUS","MFG","THND_PER","Q","2009-Q2",77098.53,"B"
"OECD","EMPINDUS","MFG","THND_PER","Q","2009-Q3",76564.88,"E"
"OECD","EMPINDUS","MFG","THND_PER","Q","2009-Q4",75904.4,"E"
"OECD","EMPINDUS","MFG","THND_PER","Q","2010-Q1",75461.65,
"OECD","EMPINDUS","MFG","THND_PER","Q","2010-Q2",76124.52,
"OECD","EMPINDUS","MFG","THND_PER","Q","2010-Q3",76559.48,
"OECD","EMPINDUS","MFG","THND_PER","Q","2010-Q4",76753.62,
"OECD","EMPINDUS","MFG","THND_PER","Q","2011-Q1",76442.2,"B"
"OECD","EMPINDUS","MFG","THND_PER","Q","2011-Q2",76806.78,
"OECD","EMPINDUS","MFG","THND_PER","Q","2011-Q3",76588.84,"B"
"OECD","EMPINDUS","MFG","THND_PER","Q","2011-Q4",77127.73,"B"
"OECD","EMPINDUS","MFG","THND_PER","Q","2012-Q1",76857.31,
"OECD","EMPINDUS","MFG","THND_PER","Q","2012-Q2",77090.15,
"OECD","EMPINDUS","MFG","THND_PER","Q","2012-Q3",77352.84,
"OECD","EMPINDUS","MFG","THND_PER","Q","2012-Q4",77209.43,
"OECD","EMPINDUS","MFG","THND_PER","Q","2013-Q1",77110.98,
"OECD","EMPINDUS","MFG","THND_PER","Q","2013-Q2",77414.8,
"OECD","EMPINDUS","MFG","THND_PER","Q","2013-Q3",77775.16,
"OECD","EMPINDUS","MFG","THND_PER","Q","2013-Q4",78099.17,
"OECD","EMPINDUS","MFG","THND_PER","Q","2014-Q1",78746.47,
"OECD","EMPINDUS","MFG","THND_PER","Q","2014-Q2",78979.58,
"OECD","EMPINDUS","MFG","THND_PER","Q","2014-Q3",79093.84,
"OECD","EMPINDUS","MFG","THND_PER","Q","2014-Q4",79081.51,
"OECD","EMPINDUS","MFG","THND_PER","Q","2015-Q1",79400.63,
"OECD","EMPINDUS","MFG","THND_PER","Q","2015-Q2",79662.2,
"OECD","EMPINDUS","MFG","THND_PER","Q","2015-Q3",80088.38,
"OECD","EMPINDUS","MFG","THND_PER","Q","2015-Q4",80367.38,
"OECD","EMPINDUS","MFG","THND_PER","Q","2016-Q1",80382.65,
"OECD","EMPINDUS","MFG","THND_PER","Q","2016-Q2",80574.52,
"OECD","EMPINDUS","MFG","THND_PER","Q","2016-Q3",80883.73,
"OECD","EMPINDUS","MFG","THND_PER","Q","2016-Q4",81312.93,
"OECD","EMPINDUS","MFG","THND_PER","Q","2017-Q1",81071.78,
"OECD","EMPINDUS","MFG","THND_PER","Q","2017-Q2",81813.67,
"OECD","EMPINDUS","MFG","THND_PER","Q","2017-Q3",81697.49,
"OECD","EMPINDUS","MFG","THND_PER","Q","2017-Q4",82067.88,
"OECD","EMPINDUS","MFG","THND_PER","Q","2018-Q1",82522.9,
"OECD","EMPINDUS","MFG","THND_PER","Q","2018-Q2",82498.68,"B"
"OECD","EMPINDUS","MFG","THND_PER","Q","2018-Q3",82326.25,
"OECD","EMPINDUS","MFG","THND_PER","Q","2018-Q4",83165.55,
"OECD","EMPINDUS","MFG","THND_PER","Q","2019-Q1",82948.09,
"OECD","EMPINDUS","MFG","THND_PER","Q","2019-Q2",83202.52,
"OECD","EMPINDUS","MFG","THND_PER","Q","2019-Q3",82852.88,
"G-7","EMPINDUS","MFG","THND_PER","Q","2005-Q1",50558.42,
"G-7","EMPINDUS","MFG","THND_PER","Q","2005-Q2",50458.01,
"G-7","EMPINDUS","MFG","THND_PER","Q","2005-Q3",50508.28,
"G-7","EMPINDUS","MFG","THND_PER","Q","2005-Q4",50534.72,
"G-7","EMPINDUS","MFG","THND_PER","Q","2006-Q1",51154.85,
"G-7","EMPINDUS","MFG","THND_PER","Q","2006-Q2",50809.51,
"G-7","EMPINDUS","MFG","THND_PER","Q","2006-Q3",50603.9,
"G-7","EMPINDUS","MFG","THND_PER","Q","2006-Q4",50477.7,
"G-7","EMPINDUS","MFG","THND_PER","Q","2007-Q1",50779.35,
"G-7","EMPINDUS","MFG","THND_PER","Q","2007-Q2",50815.07,
"G-7","EMPINDUS","MFG","THND_PER","Q","2007-Q3",50979.63,
"G-7","EMPINDUS","MFG","THND_PER","Q","2007-Q4",51064.14,
"G-7","EMPINDUS","MFG","THND_PER","Q","2008-Q1",49203.62,
"G-7","EMPINDUS","MFG","THND_PER","Q","2008-Q2",49276.49,
"G-7","EMPINDUS","MFG","THND_PER","Q","2008-Q3",49432.61,
"G-7","EMPINDUS","MFG","THND_PER","Q","2008-Q4",48273.31,
"G-7","EMPINDUS","MFG","THND_PER","Q","2009-Q1",46300.16,
"G-7","EMPINDUS","MFG","THND_PER","Q","2009-Q2",45415.69,
"G-7","EMPINDUS","MFG","THND_PER","Q","2009-Q3",44982.71,
"G-7","EMPINDUS","MFG","THND_PER","Q","2009-Q4",44212.25,
"G-7","EMPINDUS","MFG","THND_PER","Q","2010-Q1",43910.06,
"G-7","EMPINDUS","MFG","THND_PER","Q","2010-Q2",44355.91,
"G-7","EMPINDUS","MFG","THND_PER","Q","2010-Q3",44419.6,
"G-7","EMPINDUS","MFG","THND_PER","Q","2010-Q4",44478.17,
"G-7","EMPINDUS","MFG","THND_PER","Q","2011-Q1",44275.1,"B"
"G-7","EMPINDUS","MFG","THND_PER","Q","2011-Q2",44308.75,
"G-7","EMPINDUS","MFG","THND_PER","Q","2011-Q3",44290.32,"B"
"G-7","EMPINDUS","MFG","THND_PER","Q","2011-Q4",44768,
"G-7","EMPINDUS","MFG","THND_PER","Q","2012-Q1",44709.54,
"G-7","EMPINDUS","MFG","THND_PER","Q","2012-Q2",44852.72,
"G-7","EMPINDUS","MFG","THND_PER","Q","2012-Q3",44887.68,
"G-7","EMPINDUS","MFG","THND_PER","Q","2012-Q4",44770.29,
"G-7","EMPINDUS","MFG","THND_PER","Q","2013-Q1",44697.13,
"G-7","EMPINDUS","MFG","THND_PER","Q","2013-Q2",44639.46,
"G-7","EMPINDUS","MFG","THND_PER","Q","2013-Q3",44941.67,
"G-7","EMPINDUS","MFG","THND_PER","Q","2013-Q4",45046.38,
"G-7","EMPINDUS","MFG","THND_PER","Q","2014-Q1",45299.46,
"G-7","EMPINDUS","MFG","THND_PER","Q","2014-Q2",45418.44,
"G-7","EMPINDUS","MFG","THND_PER","Q","2014-Q3",45436.98,
"G-7","EMPINDUS","MFG","THND_PER","Q","2014-Q4",45312.32,
"G-7","EMPINDUS","MFG","THND_PER","Q","2015-Q1",45327.69,
"G-7","EMPINDUS","MFG","THND_PER","Q","2015-Q2",45333.24,
"G-7","EMPINDUS","MFG","THND_PER","Q","2015-Q3",45695.29,
"G-7","EMPINDUS","MFG","THND_PER","Q","2015-Q4",45633.61,
"G-7","EMPINDUS","MFG","THND_PER","Q","2016-Q1",45656.13,
"G-7","EMPINDUS","MFG","THND_PER","Q","2016-Q2",45639.42,
"G-7","EMPINDUS","MFG","THND_PER","Q","2016-Q3",45879.59,
"G-7","EMPINDUS","MFG","THND_PER","Q","2016-Q4",45973.99,
"G-7","EMPINDUS","MFG","THND_PER","Q","2017-Q1",45858.47,
"G-7","EMPINDUS","MFG","THND_PER","Q","2017-Q2",46154.36,
"G-7","EMPINDUS","MFG","THND_PER","Q","2017-Q3",45789.37,
"G-7","EMPINDUS","MFG","THND_PER","Q","2017-Q4",46090.91,
"G-7","EMPINDUS","MFG","THND_PER","Q","2018-Q1",46131.99,
"G-7","EMPINDUS","MFG","THND_PER","Q","2018-Q2",46196.22,
"G-7","EMPINDUS","MFG","THND_PER","Q","2018-Q3",45907.73,
"G-7","EMPINDUS","MFG","THND_PER","Q","2018-Q4",46612.19,
"G-7","EMPINDUS","MFG","THND_PER","Q","2019-Q1",46861.9,
"G-7","EMPINDUS","MFG","THND_PER","Q","2019-Q2",46781,
"G-7","EMPINDUS","MFG","THND_PER","Q","2019-Q3",46589.87,
"EA19","EMPINDUS","MFG","THND_PER","Q","2005-Q1",25777.53,
"EA19","EMPINDUS","MFG","THND_PER","Q","2005-Q2",25762.58,
"EA19","EMPINDUS","MFG","THND_PER","Q","2005-Q3",25848.59,
"EA19","EMPINDUS","MFG","THND_PER","Q","2005-Q4",25727.49,
"EA19","EMPINDUS","MFG","THND_PER","Q","2006-Q1",25784.54,
"EA19","EMPINDUS","MFG","THND_PER","Q","2006-Q2",26050.7,
"EA19","EMPINDUS","MFG","THND_PER","Q","2006-Q3",25881.32,
"EA19","EMPINDUS","MFG","THND_PER","Q","2006-Q4",25922.74,
"EA19","EMPINDUS","MFG","THND_PER","Q","2007-Q1",26052.72,
"EA19","EMPINDUS","MFG","THND_PER","Q","2007-Q2",26162.26,
"EA19","EMPINDUS","MFG","THND_PER","Q","2007-Q3",26158.43,
"EA19","EMPINDUS","MFG","THND_PER","Q","2007-Q4",26140.99,
"EA19","EMPINDUS","MFG","THND_PER","Q","2008-Q1",25282.89,
"EA19","EMPINDUS","MFG","THND_PER","Q","2008-Q2",25366.31,
"EA19","EMPINDUS","MFG","THND_PER","Q","2008-Q3",25474.82,
"EA19","EMPINDUS","MFG","THND_PER","Q","2008-Q4",24991.87,
"EA19","EMPINDUS","MFG","THND_PER","Q","2009-Q1",24321.25,
"EA19","EMPINDUS","MFG","THND_PER","Q","2009-Q2",23861.88,
"EA19","EMPINDUS","MFG","THND_PER","Q","2009-Q3",23325.23,
"EA19","EMPINDUS","MFG","THND_PER","Q","2009-Q4",23178.84,
"EA19","EMPINDUS","MFG","THND_PER","Q","2010-Q1",22827.88,
"EA19","EMPINDUS","MFG","THND_PER","Q","2010-Q2",22779.76,
"EA19","EMPINDUS","MFG","THND_PER","Q","2010-Q3",22579.38,
"EA19","EMPINDUS","MFG","THND_PER","Q","2010-Q4",22645.48,
"EA19","EMPINDUS","MFG","THND_PER","Q","2011-Q1",22780.54,
"EA19","EMPINDUS","MFG","THND_PER","Q","2011-Q2",22768.32,
"EA19","EMPINDUS","MFG","THND_PER","Q","2011-Q3",22719.58,
"EA19","EMPINDUS","MFG","THND_PER","Q","2011-Q4",22725.86,
"EA19","EMPINDUS","MFG","THND_PER","Q","2012-Q1",22530.08,
"EA19","EMPINDUS","MFG","THND_PER","Q","2012-Q2",22278.86,
"EA19","EMPINDUS","MFG","THND_PER","Q","2012-Q3",22341.02,
"EA19","EMPINDUS","MFG","THND_PER","Q","2012-Q4",22142.04,
"EA19","EMPINDUS","MFG","THND_PER","Q","2013-Q1",22055.58,
"EA19","EMPINDUS","MFG","THND_PER","Q","2013-Q2",21915.47,
"EA19","EMPINDUS","MFG","THND_PER","Q","2013-Q3",21721.17,
"EA19","EMPINDUS","MFG","THND_PER","Q","2013-Q4",21862.78,
"EA19","EMPINDUS","MFG","THND_PER","Q","2014-Q1",22066.74,
"EA19","EMPINDUS","MFG","THND_PER","Q","2014-Q2",22095.44,
"EA19","EMPINDUS","MFG","THND_PER","Q","2014-Q3",22104.36,
"EA19","EMPINDUS","MFG","THND_PER","Q","2014-Q4",22298.16,
"EA19","EMPINDUS","MFG","THND_PER","Q","2015-Q1",22250.48,
"EA19","EMPINDUS","MFG","THND_PER","Q","2015-Q2",22339.64,
"EA19","EMPINDUS","MFG","THND_PER","Q","2015-Q3",22381.11,
"EA19","EMPINDUS","MFG","THND_PER","Q","2015-Q4",22440.16,
"EA19","EMPINDUS","MFG","THND_PER","Q","2016-Q1",22517.25,
"EA19","EMPINDUS","MFG","THND_PER","Q","2016-Q2",22613.44,
"EA19","EMPINDUS","MFG","THND_PER","Q","2016-Q3",22810.56,
"EA19","EMPINDUS","MFG","THND_PER","Q","2016-Q4",22741.26,
"EA19","EMPINDUS","MFG","THND_PER","Q","2017-Q1",22840.11,
"EA19","EMPINDUS","MFG","THND_PER","Q","2017-Q2",22864.28,
"EA19","EMPINDUS","MFG","THND_PER","Q","2017-Q3",23080.24,
"EA19","EMPINDUS","MFG","THND_PER","Q","2017-Q4",23078.47,
"EA19","EMPINDUS","MFG","THND_PER","Q","2018-Q1",23198.76,
"EA19","EMPINDUS","MFG","THND_PER","Q","2018-Q2",23146.03,
"EA19","EMPINDUS","MFG","THND_PER","Q","2018-Q3",23180.55,
"EA19","EMPINDUS","MFG","THND_PER","Q","2018-Q4",23199.16,
"EA19","EMPINDUS","MFG","THND_PER","Q","2019-Q1",23320.18,
"EA19","EMPINDUS","MFG","THND_PER","Q","2019-Q2",23353.12,
"EA19","EMPINDUS","MFG","THND_PER","Q","2019-Q3",23392.74,
"LVA","EMPINDUS","MFG","THND_PER","Q","2008-Q1",161.1,
"LVA","EMPINDUS","MFG","THND_PER","Q","2008-Q2",156.2,
"LVA","EMPINDUS","MFG","THND_PER","Q","2008-Q3",156.1,
"LVA","EMPINDUS","MFG","THND_PER","Q","2008-Q4",152,
"LVA","EMPINDUS","MFG","THND_PER","Q","2009-Q1",133.6,
"LVA","EMPINDUS","MFG","THND_PER","Q","2009-Q2",114.4,
"LVA","EMPINDUS","MFG","THND_PER","Q","2009-Q3",117.2,
"LVA","EMPINDUS","MFG","THND_PER","Q","2009-Q4",114.7,
"LVA","EMPINDUS","MFG","THND_PER","Q","2010-Q1",107.3,
"LVA","EMPINDUS","MFG","THND_PER","Q","2010-Q2",114.5,
"LVA","EMPINDUS","MFG","THND_PER","Q","2010-Q3",117.7,
"LVA","EMPINDUS","MFG","THND_PER","Q","2010-Q4",109.2,
"LVA","EMPINDUS","MFG","THND_PER","Q","2011-Q1",109.9,
"LVA","EMPINDUS","MFG","THND_PER","Q","2011-Q2",117.3,
"LVA","EMPINDUS","MFG","THND_PER","Q","2011-Q3",117.8,
"LVA","EMPINDUS","MFG","THND_PER","Q","2011-Q4",112.5,
"LVA","EMPINDUS","MFG","THND_PER","Q","2012-Q1",110.5,
"LVA","EMPINDUS","MFG","THND_PER","Q","2012-Q2",122.6,
"LVA","EMPINDUS","MFG","THND_PER","Q","2012-Q3",128.7,
"LVA","EMPINDUS","MFG","THND_PER","Q","2012-Q4",128.2,
"LVA","EMPINDUS","MFG","THND_PER","Q","2013-Q1",122.4,
"LVA","EMPINDUS","MFG","THND_PER","Q","2013-Q2",128.7,
"LVA","EMPINDUS","MFG","THND_PER","Q","2013-Q3",128.2,
"LVA","EMPINDUS","MFG","THND_PER","Q","2013-Q4",123.5,
"LVA","EMPINDUS","MFG","THND_PER","Q","2014-Q1",128.5,
"LVA","EMPINDUS","MFG","THND_PER","Q","2014-Q2",121.1,
"LVA","EMPINDUS","MFG","THND_PER","Q","2014-Q3",115.5,
"LVA","EMPINDUS","MFG","THND_PER","Q","2014-Q4",110.2,
"LVA","EMPINDUS","MFG","THND_PER","Q","2015-Q1",112.8,
"LVA","EMPINDUS","MFG","THND_PER","Q","2015-Q2",115.7,
"LVA","EMPINDUS","MFG","THND_PER","Q","2015-Q3",116.4,
"LVA","EMPINDUS","MFG","THND_PER","Q","2015-Q4",120.5,
"LVA","EMPINDUS","MFG","THND_PER","Q","2016-Q1",121.8,
"LVA","EMPINDUS","MFG","THND_PER","Q","2016-Q2",122.5,
"LVA","EMPINDUS","MFG","THND_PER","Q","2016-Q3",125,
"LVA","EMPINDUS","MFG","THND_PER","Q","2016-Q4",124.6,
"LVA","EMPINDUS","MFG","THND_PER","Q","2017-Q1",115.1,
"LVA","EMPINDUS","MFG","THND_PER","Q","2017-Q2",127.9,
"LVA","EMPINDUS","MFG","THND_PER","Q","2017-Q3",123.8,
"LVA","EMPINDUS","MFG","THND_PER","Q","2017-Q4",116.9,
"LVA","EMPINDUS","MFG","THND_PER","Q","2018-Q1",124.8,
"LVA","EMPINDUS","MFG","THND_PER","Q","2018-Q2",115.3,
"LVA","EMPINDUS","MFG","THND_PER","Q","2018-Q3",116.3,
"LVA","EMPINDUS","MFG","THND_PER","Q","2018-Q4",111.4,
"LVA","EMPINDUS","MFG","THND_PER","Q","2019-Q1",113.9,
"LVA","EMPINDUS","MFG","THND_PER","Q","2019-Q2",110.6,
"LVA","EMPINDUS","MFG","THND_PER","Q","2019-Q3",114.1,
"LVA","EMPINDUS","MFG","THND_PER","Q","2019-Q4",121.8,
"MEX","EMPINDUS","MFG","THND_PER","Q","2005-Q1",7075.203,
"MEX","EMPINDUS","MFG","THND_PER","Q","2005-Q2",7015.055,
"MEX","EMPINDUS","MFG","THND_PER","Q","2005-Q3",7062.683,
"MEX","EMPINDUS","MFG","THND_PER","Q","2005-Q4",7084.537,
"MEX","EMPINDUS","MFG","THND_PER","Q","2006-Q1",7119.275,
"MEX","EMPINDUS","MFG","THND_PER","Q","2006-Q2",7178.356,
"MEX","EMPINDUS","MFG","THND_PER","Q","2006-Q3",7432.062,
"MEX","EMPINDUS","MFG","THND_PER","Q","2006-Q4",7392.603,
"MEX","EMPINDUS","MFG","THND_PER","Q","2007-Q1",7293.877,
"MEX","EMPINDUS","MFG","THND_PER","Q","2007-Q2",7243.476,
"MEX","EMPINDUS","MFG","THND_PER","Q","2007-Q3",7266.893,
"MEX","EMPINDUS","MFG","THND_PER","Q","2007-Q4",7420.913,
"MEX","EMPINDUS","MFG","THND_PER","Q","2008-Q1",7156.099,
"MEX","EMPINDUS","MFG","THND_PER","Q","2008-Q2",7380.568,
"MEX","EMPINDUS","MFG","THND_PER","Q","2008-Q3",7109.777,
"MEX","EMPINDUS","MFG","THND_PER","Q","2008-Q4",6997.919,
"MEX","EMPINDUS","MFG","THND_PER","Q","2009-Q1",6897.756,
"MEX","EMPINDUS","MFG","THND_PER","Q","2009-Q2",6711.662,
"MEX","EMPINDUS","MFG","THND_PER","Q","2009-Q3",6782.838,
"MEX","EMPINDUS","MFG","THND_PER","Q","2009-Q4",6946.946,
"MEX","EMPINDUS","MFG","THND_PER","Q","2010-Q1",7057.453,
"MEX","EMPINDUS","MFG","THND_PER","Q","2010-Q2",7010.878,
"MEX","EMPINDUS","MFG","THND_PER","Q","2010-Q3",7207.759,
"MEX","EMPINDUS","MFG","THND_PER","Q","2010-Q4",7067.898,
"MEX","EMPINDUS","MFG","THND_PER","Q","2011-Q1",7056.571,
"MEX","EMPINDUS","MFG","THND_PER","Q","2011-Q2",7269.228,
"MEX","EMPINDUS","MFG","THND_PER","Q","2011-Q3",7188.297,
"MEX","EMPINDUS","MFG","THND_PER","Q","2011-Q4",7334.547,
"MEX","EMPINDUS","MFG","THND_PER","Q","2012-Q1",7354.581,
"MEX","EMPINDUS","MFG","THND_PER","Q","2012-Q2",7382.68,
"MEX","EMPINDUS","MFG","THND_PER","Q","2012-Q3",7504.222,
"MEX","EMPINDUS","MFG","THND_PER","Q","2012-Q4",7530.471,
"MEX","EMPINDUS","MFG","THND_PER","Q","2013-Q1",7496.234,
